date	post_id	title	url	text_chars	file	kind
2008-11-27	544	twittering on 2008-11-27	https://www.chesnok.com/daily/2008/11/27/twittering-on-2008-11-27/	603	by/2008--twittering-on-2008-11-27.md	tweet-digest
2008-11-26	537	Postgres mailing list traffic over time	https://www.chesnok.com/daily/2008/11/26/postgres-mailing-list-traffic-over-time/	1316	by/2008--postgres-mailing-list-traffic-over-time.md	post
2008-11-26	535	twittering on 2008-11-26	https://www.chesnok.com/daily/2008/11/26/twittering-on-2008-11-26/	1772	by/2008--twittering-on-2008-11-26.md	tweet-digest
2008-11-25	534	twittering on 2008-11-25	https://www.chesnok.com/daily/2008/11/25/twittering-on-2008-11-25/	1593	by/2008--twittering-on-2008-11-25.md	tweet-digest
2008-11-23	533	twittering on 2008-11-23	https://www.chesnok.com/daily/2008/11/23/twittering-on-2008-11-23/	578	by/2008--twittering-on-2008-11-23.md	tweet-digest
2008-11-22	532	twittering on 2008-11-22	https://www.chesnok.com/daily/2008/11/22/twittering-on-2008-11-22/	1206	by/2008--twittering-on-2008-11-22.md	tweet-digest
2008-11-21	531	twittering on 2008-11-21	https://www.chesnok.com/daily/2008/11/21/twittering-on-2008-11-21/	1750	by/2008--twittering-on-2008-11-21.md	tweet-digest
2008-11-07	529	twittering on 2008-11-07	https://www.chesnok.com/daily/2008/11/07/twittering-on-2008-11-07/	726	by/2008--twittering-on-2008-11-07.md	tweet-digest
2008-11-05	528	twittering on 2008-11-05	https://www.chesnok.com/daily/2008/11/05/twittering-on-2008-11-05/	2116	by/2008--twittering-on-2008-11-05.md	tweet-digest
2008-11-04	527	twittering on 2008-11-04	https://www.chesnok.com/daily/2008/11/04/twittering-on-2008-11-04/	1122	by/2008--twittering-on-2008-11-04.md	tweet-digest
2008-11-03	526	twittering on 2008-11-03	https://www.chesnok.com/daily/2008/11/03/twittering-on-2008-11-03/	81	by/2008--twittering-on-2008-11-03.md	tweet-digest
2008-11-02	525	twittering on 2008-11-02	https://www.chesnok.com/daily/2008/11/02/twittering-on-2008-11-02/	200	by/2008--twittering-on-2008-11-02.md	tweet-digest
2008-10-31	524	twittering on 2008-10-31	https://www.chesnok.com/daily/2008/10/31/twittering-on-2008-10-31/	567	by/2008--twittering-on-2008-10-31.md	tweet-digest
2008-10-30	523	twittering on 2008-10-30	https://www.chesnok.com/daily/2008/10/30/twittering-on-2008-10-30/	147	by/2008--twittering-on-2008-10-30.md	tweet-digest
2008-10-29	522	twittering on 2008-10-29	https://www.chesnok.com/daily/2008/10/29/twittering-on-2008-10-29/	1069	by/2008--twittering-on-2008-10-29.md	tweet-digest
2008-10-29	520	Open Source Bridge	https://www.chesnok.com/daily/2008/10/29/open-source-bridge/	4405	by/2008--open-source-bridge.md	post
2008-10-27	518	twittering on 2008-10-27	https://www.chesnok.com/daily/2008/10/27/twittering-on-2008-10-27/	441	by/2008--twittering-on-2008-10-27.md	tweet-digest
2008-10-27	516	Mentor Summit Report for PostgreSQL	https://www.chesnok.com/daily/2008/10/27/mentor-summit-report-for-postgresql/	4078	by/2008--mentor-summit-report-for-postgresql.md	post
2008-10-26	515	twittering on 2008-10-26	https://www.chesnok.com/daily/2008/10/26/twittering-on-2008-10-26/	747	by/2008--twittering-on-2008-10-26.md	tweet-digest
2008-10-25	512	twittering on 2008-10-25	https://www.chesnok.com/daily/2008/10/25/twittering-on-2008-10-25/	2029	by/2008--twittering-on-2008-10-25.md	tweet-digest
2008-10-24	511	twittering on 2008-10-24	https://www.chesnok.com/daily/2008/10/24/twittering-on-2008-10-24/	425	by/2008--twittering-on-2008-10-24.md	tweet-digest
2008-10-23	510	twittering on 2008-10-23	https://www.chesnok.com/daily/2008/10/23/twittering-on-2008-10-23/	201	by/2008--twittering-on-2008-10-23.md	tweet-digest
2008-10-22	509	twittering on 2008-10-22	https://www.chesnok.com/daily/2008/10/22/twittering-on-2008-10-22/	289	by/2008--twittering-on-2008-10-22.md	tweet-digest
2008-10-21	508	twittering on 2008-10-21	https://www.chesnok.com/daily/2008/10/21/twittering-on-2008-10-21/	369	by/2008--twittering-on-2008-10-21.md	tweet-digest
2008-10-20	506	twittering on 2008-10-20	https://www.chesnok.com/daily/2008/10/20/twittering-on-2008-10-20/	245	by/2008--twittering-on-2008-10-20.md	tweet-digest
2008-10-20	504	PgDay EU – Best conference ever?	https://www.chesnok.com/daily/2008/10/20/pgday-eu-best-conference-ever/	1054	by/2008--pgday-eu-best-conference-ever.md	post
2008-10-20	502	October is a month of many conferences	https://www.chesnok.com/daily/2008/10/20/october-is-a-month-of-many-conferences/	1805	by/2008--october-is-a-month-of-many-conferences.md	post
2008-10-19	501	twittering on 2008-10-19	https://www.chesnok.com/daily/2008/10/19/twittering-on-2008-10-19/	1708	by/2008--twittering-on-2008-10-19.md	tweet-digest
2008-10-18	500	twittering on 2008-10-18	https://www.chesnok.com/daily/2008/10/18/twittering-on-2008-10-18/	501	by/2008--twittering-on-2008-10-18.md	tweet-digest
2008-10-17	499	twittering on 2008-10-17	https://www.chesnok.com/daily/2008/10/17/twittering-on-2008-10-17/	575	by/2008--twittering-on-2008-10-17.md	tweet-digest
2008-10-16	498	twittering on 2008-10-16	https://www.chesnok.com/daily/2008/10/16/twittering-on-2008-10-16/	1075	by/2008--twittering-on-2008-10-16.md	tweet-digest
2008-10-15	497	twittering on 2008-10-15	https://www.chesnok.com/daily/2008/10/15/twittering-on-2008-10-15/	614	by/2008--twittering-on-2008-10-15.md	tweet-digest
2008-10-14	496	twittering on 2008-10-14	https://www.chesnok.com/daily/2008/10/14/twittering-on-2008-10-14/	282	by/2008--twittering-on-2008-10-14.md	tweet-digest
2008-10-13	495	twittering on 2008-10-13	https://www.chesnok.com/daily/2008/10/13/twittering-on-2008-10-13/	109	by/2008--twittering-on-2008-10-13.md	tweet-digest
2008-10-12	494	twittering on 2008-10-12	https://www.chesnok.com/daily/2008/10/12/twittering-on-2008-10-12/	1405	by/2008--twittering-on-2008-10-12.md	tweet-digest
2008-10-11	493	twittering on 2008-10-11	https://www.chesnok.com/daily/2008/10/11/twittering-on-2008-10-11/	655	by/2008--twittering-on-2008-10-11.md	tweet-digest
2008-10-10	492	twittering on 2008-10-10	https://www.chesnok.com/daily/2008/10/10/twittering-on-2008-10-10/	747	by/2008--twittering-on-2008-10-10.md	tweet-digest
2008-10-09	491	twittering on 2008-10-09	https://www.chesnok.com/daily/2008/10/09/twittering-on-2008-10-09/	106	by/2008--twittering-on-2008-10-09.md	tweet-digest
2008-10-08	490	twittering on 2008-10-08	https://www.chesnok.com/daily/2008/10/08/twittering-on-2008-10-08/	1672	by/2008--twittering-on-2008-10-08.md	tweet-digest
2008-10-08	488	PostgreSQL Conference: Friday night dinner	https://www.chesnok.com/daily/2008/10/08/postgresql-conference-friday-night-dinner/	1028	by/2008--postgresql-conference-friday-night-dinner.md	post
2008-10-07	487	twittering on 2008-10-07	https://www.chesnok.com/daily/2008/10/07/twittering-on-2008-10-07/	2277	by/2008--twittering-on-2008-10-07.md	tweet-digest
2008-10-06	486	twittering on 2008-10-06	https://www.chesnok.com/daily/2008/10/06/twittering-on-2008-10-06/	68	by/2008--twittering-on-2008-10-06.md	tweet-digest
2008-10-05	485	twittering on 2008-10-05	https://www.chesnok.com/daily/2008/10/05/twittering-on-2008-10-05/	201	by/2008--twittering-on-2008-10-05.md	tweet-digest
2008-10-04	484	twittering on 2008-10-04	https://www.chesnok.com/daily/2008/10/04/twittering-on-2008-10-04/	1363	by/2008--twittering-on-2008-10-04.md	tweet-digest
2008-10-03	483	twittering on 2008-10-03	https://www.chesnok.com/daily/2008/10/03/twittering-on-2008-10-03/	714	by/2008--twittering-on-2008-10-03.md	tweet-digest
2008-10-02	482	twittering on 2008-10-02	https://www.chesnok.com/daily/2008/10/02/twittering-on-2008-10-02/	1097	by/2008--twittering-on-2008-10-02.md	tweet-digest
2008-10-01	481	twittering on 2008-10-01	https://www.chesnok.com/daily/2008/10/01/twittering-on-2008-10-01/	223	by/2008--twittering-on-2008-10-01.md	tweet-digest
2008-10-01	479	What I’m going to see at PostgreSQL Conference West	https://www.chesnok.com/daily/2008/10/01/what-im-going-to-see-at-postgresql-conference-west/	6945	by/2008--what-im-going-to-see-at-postgresql-conference-west.md	post
2008-09-30	478	twittering on 2008-09-30	https://www.chesnok.com/daily/2008/09/30/twittering-on-2008-09-30/	648	by/2008--twittering-on-2008-09-30.md	tweet-digest
2008-09-29	477	twittering on 2008-09-29	https://www.chesnok.com/daily/2008/09/29/twittering-on-2008-09-29/	346	by/2008--twittering-on-2008-09-29.md	tweet-digest
2008-09-27	476	twittering on 2008-09-27	https://www.chesnok.com/daily/2008/09/27/twittering-on-2008-09-27/	505	by/2008--twittering-on-2008-09-27.md	tweet-digest
2008-09-26	475	twittering on 2008-09-26	https://www.chesnok.com/daily/2008/09/26/twittering-on-2008-09-26/	645	by/2008--twittering-on-2008-09-26.md	tweet-digest
2008-09-25	474	twittering on 2008-09-25	https://www.chesnok.com/daily/2008/09/25/twittering-on-2008-09-25/	113	by/2008--twittering-on-2008-09-25.md	tweet-digest
2008-09-24	473	twittering on 2008-09-24	https://www.chesnok.com/daily/2008/09/24/twittering-on-2008-09-24/	1494	by/2008--twittering-on-2008-09-24.md	tweet-digest
2008-09-23	472	twittering on 2008-09-23	https://www.chesnok.com/daily/2008/09/23/twittering-on-2008-09-23/	1139	by/2008--twittering-on-2008-09-23.md	tweet-digest
2008-09-22	471	twittering on 2008-09-22	https://www.chesnok.com/daily/2008/09/22/twittering-on-2008-09-22/	781	by/2008--twittering-on-2008-09-22.md	tweet-digest
2008-09-21	470	twittering on 2008-09-21	https://www.chesnok.com/daily/2008/09/21/twittering-on-2008-09-21/	372	by/2008--twittering-on-2008-09-21.md	tweet-digest
2008-09-20	469	twittering on 2008-09-20	https://www.chesnok.com/daily/2008/09/20/twittering-on-2008-09-20/	138	by/2008--twittering-on-2008-09-20.md	tweet-digest
2008-09-19	468	twittering on 2008-09-19	https://www.chesnok.com/daily/2008/09/19/twittering-on-2008-09-19/	339	by/2008--twittering-on-2008-09-19.md	tweet-digest
2008-09-18	467	twittering on 2008-09-18	https://www.chesnok.com/daily/2008/09/18/twittering-on-2008-09-18/	1263	by/2008--twittering-on-2008-09-18.md	tweet-digest
2008-09-17	466	twittering on 2008-09-17	https://www.chesnok.com/daily/2008/09/17/twittering-on-2008-09-17/	285	by/2008--twittering-on-2008-09-17.md	tweet-digest
2008-09-16	465	twittering on 2008-09-16	https://www.chesnok.com/daily/2008/09/16/twittering-on-2008-09-16/	793	by/2008--twittering-on-2008-09-16.md	tweet-digest
2008-09-15	464	twittering on 2008-09-15	https://www.chesnok.com/daily/2008/09/15/twittering-on-2008-09-15/	686	by/2008--twittering-on-2008-09-15.md	tweet-digest
2008-09-14	463	twittering on 2008-09-14	https://www.chesnok.com/daily/2008/09/14/twittering-on-2008-09-14/	137	by/2008--twittering-on-2008-09-14.md	tweet-digest
2008-09-13	462	twittering on 2008-09-13	https://www.chesnok.com/daily/2008/09/13/twittering-on-2008-09-13/	283	by/2008--twittering-on-2008-09-13.md	tweet-digest
2008-09-12	461	twittering on 2008-09-12	https://www.chesnok.com/daily/2008/09/12/twittering-on-2008-09-12/	1475	by/2008--twittering-on-2008-09-12.md	tweet-digest
2008-09-11	460	twittering on 2008-09-11	https://www.chesnok.com/daily/2008/09/11/twittering-on-2008-09-11/	129	by/2008--twittering-on-2008-09-11.md	tweet-digest
2008-09-10	459	twittering on 2008-09-10	https://www.chesnok.com/daily/2008/09/10/twittering-on-2008-09-10/	520	by/2008--twittering-on-2008-09-10.md	tweet-digest
2008-09-10	457	Filesystem I/O at the Linux Plumbers Conference	https://www.chesnok.com/daily/2008/09/10/filesystem-io-at-the-linux-plumbers-conference/	1627	by/2008--filesystem-io-at-the-linux-plumbers-conference.md	post
2008-09-09	456	twittering on 2008-09-09	https://www.chesnok.com/daily/2008/09/09/twittering-on-2008-09-09/	408	by/2008--twittering-on-2008-09-09.md	tweet-digest
2008-09-08	455	twittering on 2008-09-08	https://www.chesnok.com/daily/2008/09/08/twittering-on-2008-09-08/	489	by/2008--twittering-on-2008-09-08.md	tweet-digest
2008-09-07	454	twittering on 2008-09-07	https://www.chesnok.com/daily/2008/09/07/twittering-on-2008-09-07/	143	by/2008--twittering-on-2008-09-07.md	tweet-digest
2008-09-05	453	twittering on 2008-09-05	https://www.chesnok.com/daily/2008/09/05/twittering-on-2008-09-05/	1160	by/2008--twittering-on-2008-09-05.md	tweet-digest
2008-09-04	451	User Groups redux	https://www.chesnok.com/daily/2008/09/04/user-groups-redux/	851	by/2008--user-groups-redux.md	post
2008-09-04	450	twittering on 2008-09-04	https://www.chesnok.com/daily/2008/09/04/twittering-on-2008-09-04/	2349	by/2008--twittering-on-2008-09-04.md	tweet-digest
2008-09-03	449	twittering on 2008-09-03	https://www.chesnok.com/daily/2008/09/03/twittering-on-2008-09-03/	905	by/2008--twittering-on-2008-09-03.md	tweet-digest
2008-09-02	448	twittering on 2008-09-02	https://www.chesnok.com/daily/2008/09/02/twittering-on-2008-09-02/	727	by/2008--twittering-on-2008-09-02.md	tweet-digest
2008-09-01	447	twittering on 2008-09-01	https://www.chesnok.com/daily/2008/09/01/twittering-on-2008-09-01/	532	by/2008--twittering-on-2008-09-01.md	tweet-digest
2008-08-31	446	twittering on 2008-08-31	https://www.chesnok.com/daily/2008/08/31/twittering-on-2008-08-31/	437	by/2008--twittering-on-2008-08-31.md	tweet-digest
2008-08-30	445	twittering on 2008-08-30	https://www.chesnok.com/daily/2008/08/30/twittering-on-2008-08-30/	279	by/2008--twittering-on-2008-08-30.md	tweet-digest
2008-08-29	444	twittering on 2008-08-29	https://www.chesnok.com/daily/2008/08/29/twittering-on-2008-08-29/	695	by/2008--twittering-on-2008-08-29.md	tweet-digest
2008-08-28	442	Leaving US PostgreSQL Assoc. – what’s next for me?	https://www.chesnok.com/daily/2008/08/28/leaving-us-postgresql-assoc-whats-next-for-me/	3045	by/2008--leaving-us-postgresql-assoc-whats-next-for-me.md	post
2008-08-28	441	twittering on 2008-08-28	https://www.chesnok.com/daily/2008/08/28/twittering-on-2008-08-28/	707	by/2008--twittering-on-2008-08-28.md	tweet-digest
2008-08-27	440	twittering on 2008-08-27	https://www.chesnok.com/daily/2008/08/27/twittering-on-2008-08-27/	1310	by/2008--twittering-on-2008-08-27.md	tweet-digest
2008-08-26	439	twittering on 2008-08-26	https://www.chesnok.com/daily/2008/08/26/twittering-on-2008-08-26/	1544	by/2008--twittering-on-2008-08-26.md	tweet-digest
2008-08-25	438	twittering on 2008-08-25	https://www.chesnok.com/daily/2008/08/25/twittering-on-2008-08-25/	992	by/2008--twittering-on-2008-08-25.md	tweet-digest
2008-08-24	437	twittering on 2008-08-24	https://www.chesnok.com/daily/2008/08/24/twittering-on-2008-08-24/	1107	by/2008--twittering-on-2008-08-24.md	tweet-digest
2008-08-23	436	twittering on 2008-08-23	https://www.chesnok.com/daily/2008/08/23/twittering-on-2008-08-23/	1182	by/2008--twittering-on-2008-08-23.md	tweet-digest
2008-08-22	435	twittering on 2008-08-22	https://www.chesnok.com/daily/2008/08/22/twittering-on-2008-08-22/	2010	by/2008--twittering-on-2008-08-22.md	tweet-digest
2008-08-21	434	twittering on 2008-08-21	https://www.chesnok.com/daily/2008/08/21/twittering-on-2008-08-21/	1520	by/2008--twittering-on-2008-08-21.md	tweet-digest
2008-07-31	433	twittering on 2008-07-31	https://www.chesnok.com/daily/2008/07/31/twittering-on-2008-07-31/	118	by/2008--twittering-on-2008-07-31.md	tweet-digest
2008-07-30	432	twittering on 2008-07-30	https://www.chesnok.com/daily/2008/07/30/twittering-on-2008-07-30/	439	by/2008--twittering-on-2008-07-30.md	tweet-digest
2008-07-30	430	Pluggable architecture, not just for code	https://www.chesnok.com/daily/2008/07/30/pluggable-architecture-not-just-for-code/	2320	by/2008--pluggable-architecture-not-just-for-code.md	post
2008-07-29	429	twittering on 2008-07-29	https://www.chesnok.com/daily/2008/07/29/twittering-on-2008-07-29/	807	by/2008--twittering-on-2008-07-29.md	tweet-digest
2008-07-28	428	twittering on 2008-07-28	https://www.chesnok.com/daily/2008/07/28/twittering-on-2008-07-28/	1325	by/2008--twittering-on-2008-07-28.md	tweet-digest
2008-07-27	427	twittering on 2008-07-27	https://www.chesnok.com/daily/2008/07/27/twittering-on-2008-07-27/	666	by/2008--twittering-on-2008-07-27.md	tweet-digest
2008-07-27	425	Running a Successful User Group	https://www.chesnok.com/daily/2008/07/27/running-a-successful-user-group/	390	by/2008--running-a-successful-user-group.md	post
2008-07-26	424	twittering on 2008-07-26	https://www.chesnok.com/daily/2008/07/26/twittering-on-2008-07-26/	201	by/2008--twittering-on-2008-07-26.md	tweet-digest
2008-07-25	423	twittering on 2008-07-25	https://www.chesnok.com/daily/2008/07/25/twittering-on-2008-07-25/	1241	by/2008--twittering-on-2008-07-25.md	tweet-digest
2008-07-24	422	twittering on 2008-07-24	https://www.chesnok.com/daily/2008/07/24/twittering-on-2008-07-24/	1555	by/2008--twittering-on-2008-07-24.md	tweet-digest
2008-07-23	421	twittering on 2008-07-23	https://www.chesnok.com/daily/2008/07/23/twittering-on-2008-07-23/	1828	by/2008--twittering-on-2008-07-23.md	tweet-digest
2008-07-22	419	OSCON 2008 – People for Geeks: Leading without being in charge	https://www.chesnok.com/daily/2008/07/22/oscon-2008-people-for-geeks-leading-without-being-in-charge/	176	by/2008--oscon-2008-people-for-geeks-leading-without-being-in-charge.md	post
2008-07-22	416	twittering on 2008-07-22	https://www.chesnok.com/daily/2008/07/22/twittering-on-2008-07-22/	1324	by/2008--twittering-on-2008-07-22.md	tweet-digest
2008-07-21	415	twittering on 2008-07-21	https://www.chesnok.com/daily/2008/07/21/twittering-on-2008-07-21/	942	by/2008--twittering-on-2008-07-21.md	tweet-digest
2008-07-20	414	twittering on 2008-07-20	https://www.chesnok.com/daily/2008/07/20/twittering-on-2008-07-20/	500	by/2008--twittering-on-2008-07-20.md	tweet-digest
2008-07-19	413	twittering on 2008-07-19	https://www.chesnok.com/daily/2008/07/19/twittering-on-2008-07-19/	1361	by/2008--twittering-on-2008-07-19.md	tweet-digest
2008-07-18	412	FOSCON Live Coding competition	https://www.chesnok.com/daily/2008/07/18/foscon-live-coding-competition/	711	by/2008--foscon-live-coding-competition.md	post
2008-07-18	411	twittering on 2008-07-18	https://www.chesnok.com/daily/2008/07/18/twittering-on-2008-07-18/	146	by/2008--twittering-on-2008-07-18.md	tweet-digest
2008-07-17	410	twittering on 2008-07-17	https://www.chesnok.com/daily/2008/07/17/twittering-on-2008-07-17/	293	by/2008--twittering-on-2008-07-17.md	tweet-digest
2008-07-16	409	twittering on 2008-07-16	https://www.chesnok.com/daily/2008/07/16/twittering-on-2008-07-16/	1093	by/2008--twittering-on-2008-07-16.md	tweet-digest
2008-07-15	408	twittering on 2008-07-15	https://www.chesnok.com/daily/2008/07/15/twittering-on-2008-07-15/	2237	by/2008--twittering-on-2008-07-15.md	tweet-digest
2008-07-13	407	twittering on 2008-07-13	https://www.chesnok.com/daily/2008/07/13/twittering-on-2008-07-13/	100	by/2008--twittering-on-2008-07-13.md	tweet-digest
2008-07-11	406	twittering on 2008-07-11	https://www.chesnok.com/daily/2008/07/11/twittering-on-2008-07-11/	449	by/2008--twittering-on-2008-07-11.md	tweet-digest
2008-07-10	405	twittering on 2008-07-10	https://www.chesnok.com/daily/2008/07/10/twittering-on-2008-07-10/	1684	by/2008--twittering-on-2008-07-10.md	tweet-digest
2008-07-10	403	PDXPUG Day on July 20 – Register now!	https://www.chesnok.com/daily/2008/07/10/pdxpug-day-on-july-20-register-now/	1317	by/2008--pdxpug-day-on-july-20-register-now.md	post
2008-07-09	402	twittering on 2008-07-09	https://www.chesnok.com/daily/2008/07/09/twittering-on-2008-07-09/	2678	by/2008--twittering-on-2008-07-09.md	tweet-digest
2008-07-08	401	twittering on 2008-07-08	https://www.chesnok.com/daily/2008/07/08/twittering-on-2008-07-08/	2453	by/2008--twittering-on-2008-07-08.md	tweet-digest
2008-07-07	400	twittering on 2008-07-07	https://www.chesnok.com/daily/2008/07/07/twittering-on-2008-07-07/	164	by/2008--twittering-on-2008-07-07.md	tweet-digest
2008-07-06	399	twittering on 2008-07-06	https://www.chesnok.com/daily/2008/07/06/twittering-on-2008-07-06/	194	by/2008--twittering-on-2008-07-06.md	tweet-digest
2008-07-03	398	twittering on 2008-07-03	https://www.chesnok.com/daily/2008/07/03/twittering-on-2008-07-03/	738	by/2008--twittering-on-2008-07-03.md	tweet-digest
2008-07-02	397	twittering on 2008-07-02	https://www.chesnok.com/daily/2008/07/02/twittering-on-2008-07-02/	78	by/2008--twittering-on-2008-07-02.md	tweet-digest
2008-07-01	396	twittering on 2008-07-01	https://www.chesnok.com/daily/2008/07/01/twittering-on-2008-07-01/	591	by/2008--twittering-on-2008-07-01.md	tweet-digest
2008-06-27	395	twittering on 2008-06-27	https://www.chesnok.com/daily/2008/06/27/twittering-on-2008-06-27/	303	by/2008--twittering-on-2008-06-27.md	tweet-digest
2008-06-26	394	twittering on 2008-06-26	https://www.chesnok.com/daily/2008/06/26/twittering-on-2008-06-26/	788	by/2008--twittering-on-2008-06-26.md	tweet-digest
2008-06-25	393	twittering on 2008-06-25	https://www.chesnok.com/daily/2008/06/25/twittering-on-2008-06-25/	493	by/2008--twittering-on-2008-06-25.md	tweet-digest
2008-06-24	392	twittering on 2008-06-24	https://www.chesnok.com/daily/2008/06/24/twittering-on-2008-06-24/	1591	by/2008--twittering-on-2008-06-24.md	tweet-digest
2008-06-23	391	twittering on 2008-06-23	https://www.chesnok.com/daily/2008/06/23/twittering-on-2008-06-23/	720	by/2008--twittering-on-2008-06-23.md	tweet-digest
2008-06-22	390	twittering on 2008-06-22	https://www.chesnok.com/daily/2008/06/22/twittering-on-2008-06-22/	277	by/2008--twittering-on-2008-06-22.md	tweet-digest
2008-06-20	389	twittering on 2008-06-20	https://www.chesnok.com/daily/2008/06/20/twittering-on-2008-06-20/	769	by/2008--twittering-on-2008-06-20.md	tweet-digest
2008-06-19	388	twittering on 2008-06-19	https://www.chesnok.com/daily/2008/06/19/twittering-on-2008-06-19/	773	by/2008--twittering-on-2008-06-19.md	tweet-digest
2008-06-18	387	twittering on 2008-06-18	https://www.chesnok.com/daily/2008/06/18/twittering-on-2008-06-18/	1112	by/2008--twittering-on-2008-06-18.md	tweet-digest
2008-06-16	385	Drupal + PostgreSQL: review some patches, folks!	https://www.chesnok.com/daily/2008/06/16/drupal-postgresql-review-some-patches-folks/	1732	by/2008--drupal-postgresql-review-some-patches-folks.md	post
2008-06-16	384	twittering on 2008-06-16	https://www.chesnok.com/daily/2008/06/16/twittering-on-2008-06-16/	1154	by/2008--twittering-on-2008-06-16.md	tweet-digest
2008-06-15	383	twittering on 2008-06-15	https://www.chesnok.com/daily/2008/06/15/twittering-on-2008-06-15/	195	by/2008--twittering-on-2008-06-15.md	tweet-digest
2008-06-14	382	twittering on 2008-06-14	https://www.chesnok.com/daily/2008/06/14/twittering-on-2008-06-14/	262	by/2008--twittering-on-2008-06-14.md	tweet-digest
2008-06-13	381	twittering on 2008-06-13	https://www.chesnok.com/daily/2008/06/13/twittering-on-2008-06-13/	3374	by/2008--twittering-on-2008-06-13.md	tweet-digest
2008-06-12	380	twittering on 2008-06-12	https://www.chesnok.com/daily/2008/06/12/twittering-on-2008-06-12-2/	1851	by/2008--twittering-on-2008-06-12-2.md	tweet-digest
2008-06-12	379	twittering on 2008-06-12	https://www.chesnok.com/daily/2008/06/12/twittering-on-2008-06-12/	1851	by/2008--twittering-on-2008-06-12.md	tweet-digest
2008-06-11	378	twittering on 2008-06-11	https://www.chesnok.com/daily/2008/06/11/twittering-on-2008-06-11/	1414	by/2008--twittering-on-2008-06-11.md	tweet-digest
2008-06-10	377	twittering on 2008-06-10	https://www.chesnok.com/daily/2008/06/10/twittering-on-2008-06-10/	875	by/2008--twittering-on-2008-06-10.md	tweet-digest
2008-06-09	376	twittering on 2008-06-09	https://www.chesnok.com/daily/2008/06/09/twittering-on-2008-06-09/	1766	by/2008--twittering-on-2008-06-09.md	tweet-digest
2008-06-08	375	twittering on 2008-06-08	https://www.chesnok.com/daily/2008/06/08/twittering-on-2008-06-08/	1311	by/2008--twittering-on-2008-06-08.md	tweet-digest
2008-06-07	374	twittering on 2008-06-07	https://www.chesnok.com/daily/2008/06/07/twittering-on-2008-06-07/	172	by/2008--twittering-on-2008-06-07.md	tweet-digest
2008-06-06	373	twittering on 2008-06-06	https://www.chesnok.com/daily/2008/06/06/twittering-on-2008-06-06/	329	by/2008--twittering-on-2008-06-06.md	tweet-digest
2008-06-05	372	twittering on 2008-06-05	https://www.chesnok.com/daily/2008/06/05/twittering-on-2008-06-05/	562	by/2008--twittering-on-2008-06-05.md	tweet-digest
2008-06-04	371	twittering on 2008-06-04	https://www.chesnok.com/daily/2008/06/04/twittering-on-2008-06-04/	2302	by/2008--twittering-on-2008-06-04.md	tweet-digest
2008-06-04	370	How to Plurk	https://www.chesnok.com/daily/2008/06/04/how-to-plurk/	3559	by/2008--how-to-plurk.md	post
2008-06-03	369	twittering on 2008-06-03	https://www.chesnok.com/daily/2008/06/03/twittering-on-2008-06-03/	999	by/2008--twittering-on-2008-06-03.md	tweet-digest
2008-06-02	368	twittering on 2008-06-02	https://www.chesnok.com/daily/2008/06/02/twittering-on-2008-06-02/	1578	by/2008--twittering-on-2008-06-02.md	tweet-digest
2008-06-02	366	Call for proposals for PDXPUG PgDay, due June 20, 2008	https://www.chesnok.com/daily/2008/06/02/call-for-proposals-for-pdxpug-pgday-due-june-20-2007/	992	by/2008--call-for-proposals-for-pdxpug-pgday-due-june-20-2007.md	post
2008-06-01	365	twittering on 2008-06-01	https://www.chesnok.com/daily/2008/06/01/twittering-on-2008-06-01/	111	by/2008--twittering-on-2008-06-01.md	tweet-digest
2008-05-31	364	twittering on 2008-05-31	https://www.chesnok.com/daily/2008/05/31/twittering-on-2008-05-31-2/	1183	by/2008--twittering-on-2008-05-31-2.md	tweet-digest
2008-05-31	363	twittering on 2008-05-31	https://www.chesnok.com/daily/2008/05/31/twittering-on-2008-05-31/	1183	by/2008--twittering-on-2008-05-31.md	tweet-digest
2008-05-30	361	twittering on 2008-05-30	https://www.chesnok.com/daily/2008/05/30/twittering-on-2008-05-30/	3456	by/2008--twittering-on-2008-05-30.md	tweet-digest
2008-05-29	360	twittering on 2008-05-29	https://www.chesnok.com/daily/2008/05/29/twittering-on-2008-05-29/	1440	by/2008--twittering-on-2008-05-29.md	tweet-digest
2008-05-28	359	twittering on 2008-05-28	https://www.chesnok.com/daily/2008/05/28/twittering-on-2008-05-28/	332	by/2008--twittering-on-2008-05-28.md	tweet-digest
2008-05-28	357	PgCon 2008 – big announcements, community conversations	https://www.chesnok.com/daily/2008/05/28/pgcon-2008-big-announcements-community-conversations/	2907	by/2008--pgcon-2008-big-announcements-community-conversations.md	post
2008-05-27	356	twittering on 2008-05-27	https://www.chesnok.com/daily/2008/05/27/twittering-on-2008-05-27/	1525	by/2008--twittering-on-2008-05-27.md	tweet-digest
2008-05-25	355	twittering on 2008-05-25	https://www.chesnok.com/daily/2008/05/25/twittering-on-2008-05-25/	100	by/2008--twittering-on-2008-05-25.md	tweet-digest
2008-05-24	354	twittering on 2008-05-24	https://www.chesnok.com/daily/2008/05/24/twittering-on-2008-05-24/	929	by/2008--twittering-on-2008-05-24.md	tweet-digest
2008-05-23	353	twittering on 2008-05-23	https://www.chesnok.com/daily/2008/05/23/twittering-on-2008-05-23/	4872	by/2008--twittering-on-2008-05-23.md	tweet-digest
