post_id	date	title	url	author_id	chars	fetched_file
3440	2005-06-16	Not frightening the horses	https://crookedtimber.org/2005/06/16/not-frightening-the-horses/	2	3763	by/2005--ct-not-frightening-the-horses.md
3436	2005-06-14	Political Science Fiction	https://crookedtimber.org/2005/06/14/3436/	2	1616	
3432	2005-06-14	Quick links	https://crookedtimber.org/2005/06/14/quick-links/	2	231	
3431	2005-06-14	Unions and immigration	https://crookedtimber.org/2005/06/14/unions-and-immigration/	2	1496	
3426	2005-06-11	Lochner in Canada?	https://crookedtimber.org/2005/06/11/lochner-in-canada/	2	334	
3425	2005-06-10	A queer pink light emanating from the darkness	https://crookedtimber.org/2005/06/10/a-queer-pink-light-emanating-from-the-darkness/	2	470	
3424	2005-06-10	Diversity in the Blogosphere	https://crookedtimber.org/2005/06/10/diversity-in-the-blogosphere/	2	2453	by/2005--ct-diversity-in-the-blogosphere.md
3418	2005-06-08	Blogging Europe	https://crookedtimber.org/2005/06/08/euro-bloggers/	2	1823	
3417	2005-06-08	Academic blogroll	https://crookedtimber.org/2005/06/08/academic-blogroll/	2	638	
3408	2005-06-07	The Political Economy of Academic Conferences	https://crookedtimber.org/2005/06/07/the-political-economy-of-academic-conferences/	2	8187	by/2005--ct-the-political-economy-of-academic-conferences.md
3398	2005-06-04	Vanity Publishing	https://crookedtimber.org/2005/06/04/3398/	2	4143	by/2005--ct-vanity-publishing.md
3395	2005-06-03	The Information Age as Metaphor	https://crookedtimber.org/2005/06/03/the-information-age-as-metaphor/	2	679	
3391	2005-06-02	Scooped!	https://crookedtimber.org/2005/06/02/scooped/	2	363	
3380	2005-05-31	Talking Turkey over welfare	https://crookedtimber.org/2005/05/31/talking-turkey-over-welfare/	2	3586	by/2005--ct-talking-turkey-over-welfare.md
3374	2005-05-30	Waddling at dusk	https://crookedtimber.org/2005/05/30/waddling-at-dusk/	2	499	
3373	2005-05-30	No regrets	https://crookedtimber.org/2005/05/30/no-regrets/	2	4857	by/2005--ct-no-regrets.md
3365	2005-05-27	Faith and Works	https://crookedtimber.org/2005/05/27/faith-and-works/	2	1714	
3364	2005-05-27	Tumultuous combinations	https://crookedtimber.org/2005/05/27/adam-smith-on-unions/	2	2322	
3360	2005-05-25	Disciplinary boundaries	https://crookedtimber.org/2005/05/25/virtual-seminar/	2	11624	by/2005--ct-disciplinary-boundaries.md
3354	2005-05-25	Academic bestsellers	https://crookedtimber.org/2005/05/25/academic-bestsellers/	2	1480	by/2005--ct-academic-bestsellers.md
3351	2005-05-24	European politics	https://crookedtimber.org/2005/05/24/3351/	2	10191	by/2005--ct-european-politics.md
3348	2005-05-23	Paul Ricoeur has died	https://crookedtimber.org/2005/05/23/paul-ricoeur-has-died/	2	675	
3343	2005-05-23	Steven Levitt Seminar – Introduction	https://crookedtimber.org/2005/05/23/steven-levitt-seminar-introduction/	2	2769	
3341	2005-05-23	… and then listening to it	https://crookedtimber.org/2005/05/23/a-human-approach-to-economic-behaviour/	2	9290	by/2005--ct-and-then-listening-to-it.md
3336	2005-05-21	Round-up	https://crookedtimber.org/2005/05/21/round-up/	2	1411	
3325	2005-05-18	The right to be fired	https://crookedtimber.org/2005/05/18/the-right-to-be-fired/	2	1184	
3318	2005-05-17	Noted in passing	https://crookedtimber.org/2005/05/17/noted-in-passing/	2	1014	
3314	2005-05-16	Sophists, economists and calculators	https://crookedtimber.org/2005/05/16/sophists-economists-and-calculators/	2	2988	
3311	2005-05-16	More on Mieville	https://crookedtimber.org/2005/05/16/more-on-mieville/	2	292	
3309	2005-05-14	Onward Christian Soldiers	https://crookedtimber.org/2005/05/14/3309/	2	2473	
3305	2005-05-12	Critiques reconsidered	https://crookedtimber.org/2005/05/12/critiques-reconsidered/	2	1173	
3304	2005-05-12	Cons vs. Neo-Cons	https://crookedtimber.org/2005/05/12/cons-vs-neo-cons/	2	3436	by/2005--ct-cons-vs-neo-cons.md
3302	2005-05-12	Marginalia	https://crookedtimber.org/2005/05/12/marginalia/	2	2042	
3297	2005-05-10	Rum, Sodomy and the Nash	https://crookedtimber.org/2005/05/10/rum-sodomy-and-the-lash/	2	2719	
3294	2005-05-09	Criticizing Capitalism	https://crookedtimber.org/2005/05/09/moral-critiques-of-capitalism/	2	3955	by/2005--ct-criticizing-capitalism.md
3285	2005-05-07	The Wreck of Modell Deutschland?	https://crookedtimber.org/2005/05/07/shutting-down-alternatives/	2	4936	by/2005--ct-the-wreck-of-modell-deutschland.md
3281	2005-05-06	Tax politics	https://crookedtimber.org/2005/05/06/tax-politics/	2	2715	
3277	2005-05-05	Take the Global Warming Taste Test	https://crookedtimber.org/2005/05/05/take-the-global-warming-taste-test/	2	2674	
3268	2005-05-04	Samuel Beckett Smiles	https://crookedtimber.org/2005/05/04/happy-days/	2	1957	
3265	2005-05-03	Kimberly Morgan on Childcare	https://crookedtimber.org/2005/05/03/kimberly-morgan-on-childcare/	2	211	
3257	2005-05-01	Torture and culpability	https://crookedtimber.org/2005/05/01/torture-and-culpability/	2	2509	
3254	2005-04-30	Outsourcing torture to Uzbekistan	https://crookedtimber.org/2005/04/30/outsourcing-torture-yet-again/	2	1637	
3250	2005-04-29	Bainbridge on Social Security	https://crookedtimber.org/2005/04/29/bainbridge-on-social-security/	2	280	
3248	2005-04-29	Risk and politics	https://crookedtimber.org/2005/04/29/3248/	2	2824	
3244	2005-04-28	Closing The Scientific Hack Gap	https://crookedtimber.org/2005/04/28/the-scientific-hack-gap/	2	2608	by/2005--ct-closing-the-scientific-hack-gap.md
3243	2005-04-28	Facts Curious and True	https://crookedtimber.org/2005/04/28/facts-curious-and-true/	2	345	
3235	2005-04-26	Strikebreaking	https://crookedtimber.org/2005/04/26/and-more/	2	1588	
3233	2005-04-26	Union dues	https://crookedtimber.org/2005/04/26/union-dues-2/	2	2013	
3226	2005-04-25	Lost in translation	https://crookedtimber.org/2005/04/25/lost-in-translation/	2	3725	by/2005--ct-lost-in-translation.md
3225	2005-04-24	One dimensional prose	https://crookedtimber.org/2005/04/24/one-dimensional-prose/	2	190	
3223	2005-04-24	Economics and Literature	https://crookedtimber.org/2005/04/24/economics-and-literature/	2	1952	
3219	2005-04-23	Samuel Johnson on blogging	https://crookedtimber.org/2005/04/23/samuel-johnson-on-blogging/	2	2856	
3217	2005-04-22	Labour rights in China	https://crookedtimber.org/2005/04/22/labour-rights-in-china/	2	1547	
3205	2005-04-20	A Socialist for the Senate?	https://crookedtimber.org/2005/04/20/a-socialist-for-the-senate/	2	171	
3202	2005-04-20	Usual Suspects	https://crookedtimber.org/2005/04/20/the-usual-suspects/	2	487	
3193	2005-04-19	Skeptical Inquiry	https://crookedtimber.org/2005/04/19/3193/	2	5626	by/2005--ct-skeptical-inquiry.md
3190	2005-04-18	Conservative Copyfights	https://crookedtimber.org/2005/04/18/conservative-copyfights/	2	2176	
3188	2005-04-18	Egalitarianism	https://crookedtimber.org/2005/04/18/what-is-wrong-with-equal-treatment-indeed/	2	815	
3185	2005-04-18	Union Dues	https://crookedtimber.org/2005/04/18/union-dues/	2	1039	
3177	2005-04-16	A mess of pottage	https://crookedtimber.org/2005/04/16/a-mess-of-pottage/	2	1300	
3173	2005-04-15	State Imposed Religion II	https://crookedtimber.org/2005/04/15/state-imposed-religion-ii/	2	743	
3168	2005-04-15	State Imposed Religion	https://crookedtimber.org/2005/04/15/state-imposed-religion/	2	3764	by/2005--ct-state-imposed-religion.md
3163	2005-04-14	Dealing with the Parliament II	https://crookedtimber.org/2005/04/14/dealing-with-the-parliament-ii/	2	1588	
3154	2005-04-13	Reverse Turing Tests	https://crookedtimber.org/2005/04/13/reverse-turing-tests/	2	787	
3153	2005-04-13	Mooney talk reminder	https://crookedtimber.org/2005/04/13/mooney-talk-reminder/	2	1128	
3145	2005-04-12	What are weblogs good for?	https://crookedtimber.org/2005/04/12/what-are-weblogs-good-for/	2	515	
3144	2005-04-12	Hitch, we hardly knew ye	https://crookedtimber.org/2005/04/12/hitch-we-hardly-knew-ye-2/	2	996	
3135	2005-04-11	Radical Literary Theorists	https://crookedtimber.org/2005/04/11/political-romanticism/	2	7440	by/2005--ct-radical-literary-theorists.md
3132	2005-04-10	Academic Zionism	https://crookedtimber.org/2005/04/10/academic-zionism/	2	6150	by/2005--ct-academic-zionism.md
3127	2005-04-08	Chris Mooney talk	https://crookedtimber.org/2005/04/08/chris-mooney-talk/	2	493	
3126	2005-04-08	No compassion	https://crookedtimber.org/2005/04/08/no-compassion/	2	356	
3122	2005-04-08	Rank ordering of preferences	https://crookedtimber.org/2005/04/08/republicans-and-labour/	2	1941	
3121	2005-04-07	Academic Freedom of Speech	https://crookedtimber.org/2005/04/07/academic-freedom-of-speech/	2	2018	
3108	2005-04-04	Blogging and academia, yet again	https://crookedtimber.org/2005/04/04/3108/	2	2756	by/2005--ct-blogging-and-academia-yet-again.md
3105	2005-04-04	Disorganizing Labour	https://crookedtimber.org/2005/04/04/disorganizing-labour/	2	1867	
3104	2005-04-04	Boosterism	https://crookedtimber.org/2005/04/04/boosterism/	2	195	
3103	2005-04-03	Crunchiness redux	https://crookedtimber.org/2005/04/03/crunchiness-redux/	2	1248	
3102	2005-04-03	Holding your tongue	https://crookedtimber.org/2005/04/03/holding-your-tongue/	2	1221	
3086	2005-04-01	Democracy Arsenal	https://crookedtimber.org/2005/04/01/democracy-arsenal/	2	1110	
3085	2005-04-01	Affirmative Action for Campus Conservatives: A Modest Proposal	https://crookedtimber.org/2005/04/01/affirmative-action-for-campus-conservatives-a-modest-proposal/	2	2050	
3069	2005-03-31	Middle East Studies in Columbia	https://crookedtimber.org/2005/03/31/middle-east-studies-in-columbia/	2	2676	
3059	2005-03-29	Profanum vulgus	https://crookedtimber.org/2005/03/29/profanum-vulgus/	2	2927	by/2005--ct-profanum-vulgus.md
3058	2005-03-29	Joining up the dots	https://crookedtimber.org/2005/03/29/joining-up-the-dots/	2	745	
3054	2005-03-28	Guest blogger	https://crookedtimber.org/2005/03/28/guest-blogger/	2	899	
3051	2005-03-28	Developmental politics	https://crookedtimber.org/2005/03/28/developmental-politics/	2	1988	
3050	2005-03-28	Hugo nominees	https://crookedtimber.org/2005/03/28/hugo-nominees/	2	2757	
3049	2005-03-28	Grad student strikes	https://crookedtimber.org/2005/03/28/grad-student-strikers/	2	2204	
3041	2005-03-26	The March of Freedom	https://crookedtimber.org/2005/03/26/the-march-of-freedom/	2	5991	by/2005--ct-the-march-of-freedom.md
3040	2005-03-25	Classroom diversity	https://crookedtimber.org/2005/03/25/classroom-diversity/	2	1173	
3039	2005-03-25	More Google Goodness	https://crookedtimber.org/2005/03/25/more-google-goodness/	2	304	
3031	2005-03-24	Transparency for thee and not for me	https://crookedtimber.org/2005/03/24/transparency-for-thee-and-not-for-me/	2	2490	
3021	2005-03-23	Dept. of credit where credit is due	https://crookedtimber.org/2005/03/23/dept-of-credit-where-credit-is-due/	2	824	
3019	2005-03-23	Spooks in the Academy	https://crookedtimber.org/2005/03/23/spooks-in-the-academy/	2	3787	by/2005--ct-spooks-in-the-academy.md
3014	2005-03-22	The Old Rugged Cross	https://crookedtimber.org/2005/03/22/the-old-rugged-cross/	2	505	
3012	2005-03-22	n+1	https://crookedtimber.org/2005/03/22/n1/	2	1993	
3009	2005-03-22	Back in business	https://crookedtimber.org/2005/03/22/back-in-business/	2	955	
3007	2005-03-17	Mao Mao	https://crookedtimber.org/2005/03/17/mao-mao-2/	2	91	
3003	2005-03-17	Eugene Volokh jumps the shark	https://crookedtimber.org/2005/03/17/eugene-volokh-jumps-the-shark/	2	1471	
2961	2005-03-10	It’s a Cookbook!	https://crookedtimber.org/2005/03/10/its-a-cookbook/	2	902	
2913	2005-03-08	Driving Out the Snakes	https://crookedtimber.org/2005/03/08/driving-out-the-snakes/	2	1692	
2927	2005-03-04	The FEC and Blogs	https://crookedtimber.org/2005/03/04/the-fec-and-blogs/	2	285	
2936	2005-03-02	Speaking of Borges …	https://crookedtimber.org/2005/03/02/speaking-of-borges/	2	569	
2940	2005-03-01	Black and White	https://crookedtimber.org/2005/03/01/black-and-white/	2	1938	
2941	2005-03-01	Election law and blogs	https://crookedtimber.org/2005/03/01/election-law-and-blogs/	2	2230	by/2005--ct-election-law-and-blogs.md
2959	2005-02-24	Gresham’s Law and Blogging	https://crookedtimber.org/2005/02/24/greshams-law-and-blogging/	2	6104	by/2005--ct-greshams-law-and-blogging.md
2904	2005-02-22	UN Dispatch	https://crookedtimber.org/2005/02/22/un-dispatch/	2	1396	
2903	2005-02-22	New Europe/Old Europe	https://crookedtimber.org/2005/02/22/new-europeold-europe/	2	3475	by/2005--ct-new-europe-old-europe.md
2894	2005-02-18	Changing the Rules of Survivor	https://crookedtimber.org/2005/02/18/changing-the-rules-of-survivor/	2	8635	by/2005--ct-changing-the-rules-of-survivor.md
2892	2005-02-18	Some dare call it treason	https://crookedtimber.org/2005/02/18/some-dare-call-it-treason/	2	1341	
2887	2005-02-17	Chickens Coming Home to Roost	https://crookedtimber.org/2005/02/17/chickens-coming-home-to-roost/	2	3279	
2879	2005-02-16	Debating Grand Strategy	https://crookedtimber.org/2005/02/16/debating-grand-strategy/	2	2434	
2872	2005-02-15	Your Opportunity to Prove Daniel Davies Wrong	https://crookedtimber.org/2005/02/15/your-opportunity-to-prove-daniel-davies-wrong/	2	1030	
2869	2005-02-14	Since the beginning of time, right-leaning technophiles have yearned to blow up suns	https://crookedtimber.org/2005/02/14/since-the-beginning-of-time-right-leaning-technophiles-have-yearned-to-blow-up-suns/	2	2882	
2859	2005-02-09	In Dead R’lyeh …	https://crookedtimber.org/2005/02/09/in-dead-rlyeh/	2	571	
2856	2005-02-08	More on Ward Churchill	https://crookedtimber.org/2005/02/08/more-on-ward-churchill/	2	781	
2853	2005-02-08	Manipulating choices	https://crookedtimber.org/2005/02/08/manipulating-choices/	2	2344	
2849	2005-02-07	Power to the people	https://crookedtimber.org/2005/02/07/power-to-the-people/	2	3751	by/2005--ct-power-to-the-people.md
2844	2005-02-04	Ernst Mayr	https://crookedtimber.org/2005/02/04/ernst-mayr/	2	245	
2838	2005-02-04	Academic freedoms and Ward Churchill	https://crookedtimber.org/2005/02/04/academic-freedoms-and-ward-churchill/	2	4266	by/2005--ct-academic-freedoms-and-ward-churchill.md
2835	2005-02-03	An Ugly Hypothesis Slain by an Unbeautiful Fact	https://crookedtimber.org/2005/02/03/an-ugly-hypothesis-slain-by-an-unbeautiful-fact/	2	3243	
2832	2005-02-03	If you want to annoy your favorite Ayn Rand groupie …	https://crookedtimber.org/2005/02/03/if-you-want-to-annoy-your-favorite-ayn-rand-groupie/	2	160	
2829	2005-02-03	The EU and democracy promotion	https://crookedtimber.org/2005/02/03/the-eu-and-democracy-promotion/	2	3294	
2827	2005-02-02	Hate-Filled Stupidity from Right-Leaning Academics	https://crookedtimber.org/2005/02/02/hate-filled-stupidity-from-right-leaning-academics/	2	3645	by/2005--ct-hate-filled-stupidity-from-right-leaning-academics.md
2818	2005-02-01	Inside Higher Ed	https://crookedtimber.org/2005/02/01/inside-higher-ed/	2	2147	by/2005--ct-inside-higher-ed.md
2822	2005-02-01	Internet Liberal Bloggers	https://crookedtimber.org/2005/02/01/internet-liberal-bloggers/	2	1134	
2815	2005-01-30	Faith in progress	https://crookedtimber.org/2005/01/30/faith-in-progress/	2	3542	by/2005--ct-faith-in-progress.md
2811	2005-01-29	Reality based Republicans	https://crookedtimber.org/2005/01/29/reality-based-republicans/	2	1142	
2810	2005-01-29	Just deserts and the market	https://crookedtimber.org/2005/01/29/just-deserts-and-the-market/	2	2626	
2802	2005-01-27	Conservative Cultural Engineering Again	https://crookedtimber.org/2005/01/27/conservative-cultural-engineering-again/	2	2167	
2795	2005-01-25	HRW on the meatpacking industry	https://crookedtimber.org/2005/01/25/hrw-on-the-meatpacking-industry/	2	1745	
2794	2005-01-25	The Case for Medical Paternalism	https://crookedtimber.org/2005/01/25/the-case-for-medical-paternalism/	2	2837	
2789	2005-01-23	Paul Feyerabend punks Francis Wheen	https://crookedtimber.org/2005/01/23/paul-feyerabend-punks-francis-wheen/	2	2194	
2784	2005-01-22	Isn’t there an ‘s’ missing somewhere?	https://crookedtimber.org/2005/01/22/isnt-there-an-s-missing-somewhere/	2	105	
2782	2005-01-22	Cupla Focal	https://crookedtimber.org/2005/01/22/cupla-focal/	2	1612	
2776	2005-01-21	Pundits all the way down	https://crookedtimber.org/2005/01/21/pundits-all-the-way-down/	2	774	
2769	2005-01-19	Linkage	https://crookedtimber.org/2005/01/19/linkage/	2	903	
2747	2005-01-11	Debating Iron Council	https://crookedtimber.org/2005/01/11/debating-iron-council/	2	4289	by/2005--ct-debating-iron-council.md
2746	2005-01-11	An Argument in Time	https://crookedtimber.org/2005/01/11/an-argument-in-time/	2	17398	by/2005--ct-an-argument-in-time.md
2748	2005-01-10	Saddam comparisons	https://crookedtimber.org/2005/01/10/saddam-comparisons/	2	762	
2730	2005-01-06	fReeMixing the Culture Wars	https://crookedtimber.org/2005/01/06/freemixing-the-culture-wars/	2	4447	by/2005--ct-freemixing-the-culture-wars.md
2728	2005-01-06	One in the bag for Jon Stewart	https://crookedtimber.org/2005/01/06/one-in-the-bag-for-jon-stewart/	2	1453	
2724	2005-01-05	Guy Davenport	https://crookedtimber.org/2005/01/05/guy-davenport/	2	1786	
2720	2005-01-05	System Error	https://crookedtimber.org/2005/01/05/system-error/	2	2211	
2718	2005-01-04	Waiting for the barbarians	https://crookedtimber.org/2005/01/04/waiting-for-the-barbarians/	2	2773	
2712	2004-12-31	Wo Es War	https://crookedtimber.org/2004/12/31/wo-es-war/	2	311	
2710	2004-12-30	The blogging two-step	https://crookedtimber.org/2004/12/30/the-blogging-two-step/	2	6540	by/2004--ct-the-blogging-two-step.md
2706	2004-12-29	Partisan football	https://crookedtimber.org/2004/12/29/partisan-football/	2	676	
2704	2004-12-29	Buy generously again	https://crookedtimber.org/2004/12/29/buy-generously-again/	2	7353	by/2004--ct-buy-generously-again.md
2700	2004-12-28	Death of Susan Sontag	https://crookedtimber.org/2004/12/28/death-of-susan-sontag/	2	77	
2689	2004-12-23	Sinful Inequalities	https://crookedtimber.org/2004/12/23/sinful-inequalities/	2	858	
2687	2004-12-22	Person of the year	https://crookedtimber.org/2004/12/22/person-of-the-year/	2	209	
2684	2004-12-21	Saving Christmas	https://crookedtimber.org/2004/12/21/saving-christmas/	2	129	
2690	2004-12-21	The Institutional Economics of Plagiarism	https://crookedtimber.org/2004/12/21/the-institutional-economics-of-plagiarism/	2	3379	by/2004--ct-the-institutional-economics-of-plagiarism.md
2659	2004-12-15	Copyright and attribution	https://crookedtimber.org/2004/12/15/copyright-and-attribution/	2	2972	
2653	2004-12-14	Excessive Snarkiness	https://crookedtimber.org/2004/12/14/excessive-snarkiness/	2	574	
2651	2004-12-14	Let No-one Else’s Work Evade Your Eyes	https://crookedtimber.org/2004/12/14/let-no-one-elses-work-evade-your-eyes/	2	3143	
2650	2004-12-14	Googling Hacks	https://crookedtimber.org/2004/12/14/googling-hacks/	2	848	
2647	2004-12-14	Unanticipated Google Hacks	https://crookedtimber.org/2004/12/14/unanticipated-google-hacks/	2	1212	
2645	2004-12-13	Ents and Trolls	https://crookedtimber.org/2004/12/13/ents-and-trolls/	2	1618	
2636	2004-12-11	Republican anti-intellectualism	https://crookedtimber.org/2004/12/11/republican-anti-intellectualism/	2	4142	by/2004--ct-republican-anti-intellectualism.md
2630	2004-12-10	Beyond good and evil	https://crookedtimber.org/2004/12/10/beyond-good-and-evil/	2	4132	by/2004--ct-beyond-good-and-evil.md
2625	2004-12-08	Deus absconditus	https://crookedtimber.org/2004/12/08/deus-absconditus/	2	2217	
2619	2004-12-07	God’s daisy chain	https://crookedtimber.org/2004/12/07/gods-daisy-chain/	2	1281	
2608	2004-12-04	Progressive decline	https://crookedtimber.org/2004/12/04/progressive-decline/	2	1655	
2601	2004-12-03	Sticker shock	https://crookedtimber.org/2004/12/03/sticker-shock/	2	2195	
2596	2004-12-02	Xmas specials	https://crookedtimber.org/2004/12/02/xmas-specials/	2	1513	
2590	2004-11-29	Spreading democracy in practice	https://crookedtimber.org/2004/11/29/spreading-democracy-in-practice/	2	1914	
2589	2004-11-29	Legitimation effects	https://crookedtimber.org/2004/11/29/legitimation-effects/	2	1551	
2587	2004-11-29	Fighting Inflation as Class Warfare	https://crookedtimber.org/2004/11/29/fighting-inflation-as-class-warfare/	2	2581	
2567	2004-11-24	The MEMRI Hole	https://crookedtimber.org/2004/11/24/the-memri-hole/	2	2217	
2565	2004-11-22	IP-Watch	https://crookedtimber.org/2004/11/22/ip-watch/	2	584	
2564	2004-11-22	Lojack as a collective good	https://crookedtimber.org/2004/11/22/lojack-as-a-collective-good/	2	2327	
2552	2004-11-19	Mickey Mouse Politics	https://crookedtimber.org/2004/11/19/mickey-mouse-politics/	2	1081	
2540	2004-11-17	Crazy proposals	https://crookedtimber.org/2004/11/17/crazy-proposals/	2	1481	
2538	2004-11-17	Requests to the lazyweb	https://crookedtimber.org/2004/11/17/requests-to-the-lazyweb/	2	956	
2537	2004-11-17		https://crookedtimber.org/2004/11/17/	2	101	
2529	2004-11-15	50% plus one	https://crookedtimber.org/2004/11/15/50-plus-one/	2	1416	
2524	2004-11-15	How best to support Israel	https://crookedtimber.org/2004/11/15/how-best-to-support-israel/	2	2956	
2523	2004-11-13	Did Blogs Tip election 2004: Update	https://crookedtimber.org/2004/11/13/did-blogs-tip-election-2004-update/	2	371	
2510	2004-11-09	Senate obstructionism	https://crookedtimber.org/2004/11/09/senate-obstructionism/	2	2484	
2503	2004-11-08	Blog crackdown in Iran	https://crookedtimber.org/2004/11/08/blog-crackdown-in-iran/	2	1024	
1522	2004-11-07	Discussing Israel	https://crookedtimber.org/2004/11/07/discussing-israel/	2	1547	
2079	2004-11-07	The Visual Display of Quantitative Information	https://crookedtimber.org/2004/11/07/the-visual-display-of-quantitative-information/	2	582	
2496	2004-11-05	We have met the enemy and he is gay	https://crookedtimber.org/2004/11/05/we-have-met-the-enemy-and-he-is-gay/	2	756	
2495	2004-11-05	The Nucular Option	https://crookedtimber.org/2004/11/05/the-nucular-option/	2	3824	by/2004--ct-the-nucular-option.md
2484	2004-11-03	Legislating for Morality	https://crookedtimber.org/2004/11/03/legislating-for-morality/	2	1580	
2478	2004-11-03	The slow boring of hard boards	https://crookedtimber.org/2004/11/03/the-slow-boring-of-hard-boards/	2	1730	
2472	2004-11-02	Voting machines	https://crookedtimber.org/2004/11/02/voting-machines/	2	194	
2469	2004-11-02	Media Balance	https://crookedtimber.org/2004/11/02/media-balance/	2	12200	by/2004--ct-media-balance.md
2468	2004-11-02	Third Parties	https://crookedtimber.org/2004/11/02/third-parties/	2	1615	
2458	2004-11-01	Did Blogs Tip Election 2004?	https://crookedtimber.org/2004/11/01/did-blogs-tip-election-2004/	2	888	
2456	2004-11-01	Where blogosphere triumphalism meets the Dolchstosslegende	https://crookedtimber.org/2004/11/01/where-blogosphere-triumphalism-meets-the-dolchstosslegende/	2	1845	
2446	2004-10-30	Bin Laden and Palestine	https://crookedtimber.org/2004/10/30/bin-laden-and-palestine/	2	1347	
2438	2004-10-29	Dirty Pool	https://crookedtimber.org/2004/10/29/dirty-pool/	2	2452	
2433	2004-10-28	Parliamentary prerogatives II	https://crookedtimber.org/2004/10/28/parliamentary-prerogatives-ii/	2	3420	
2430	2004-10-27	Space invaders	https://crookedtimber.org/2004/10/27/space-invaders/	2	1245	
2428	2004-10-27	IP filtering	https://crookedtimber.org/2004/10/27/ip-filtering/	2	595	
2422	2004-10-27	Take Up the Wrong Man’s Burden	https://crookedtimber.org/2004/10/27/take-up-the-wrong-mans-burden/	2	338	
2420	2004-10-26	Questioning academics	https://crookedtimber.org/2004/10/26/questioning-academics/	2	1802	
2405	2004-10-24	Compassionate Conservatism	https://crookedtimber.org/2004/10/24/compassionate-conservatism/	2	2612	
2400	2004-10-22	If you think the NYT Derrida obit was harsh …	https://crookedtimber.org/2004/10/22/if-you-think-the-nyt-derrida-obit-was-harsh/	2	604	
2390	2004-10-20	Linkage	https://crookedtimber.org/2004/10/20/linkage/	2	2943	
2383	2004-10-19	Parliamentary prerogatives	https://crookedtimber.org/2004/10/19/parliamentary-prerogatives/	2	2953	
2381	2004-10-19	The imperial presidency	https://crookedtimber.org/2004/10/19/the-imperial-presidency/	2	1373	
2373	2004-10-18	With God on Our Side	https://crookedtimber.org/2004/10/18/with-god-on-our-side/	2	360	
2372	2004-10-18	Conservative Cultural Engineering	https://crookedtimber.org/2004/10/18/conservative-cultural-engineering/	2	4122	by/2004--ct-conservative-cultural-engineering.md
2350	2004-10-13	Pogo	https://crookedtimber.org/2004/10/13/pogo/	2	250	
2344	2004-10-13	Nobels and blogging	https://crookedtimber.org/2004/10/13/nobels-and-blogging/	2	264	
2342	2004-10-12	Intellectual Echo Chambers	https://crookedtimber.org/2004/10/12/intellectual-echo-chambers/	2	1351	
2339	2004-10-12	IR scholars unite	https://crookedtimber.org/2004/10/12/ir-scholars-unite/	2	2022	
2336	2004-10-11	History of ideas	https://crookedtimber.org/2004/10/11/history-of-ideas/	2	388	
2334	2004-10-11	… and co-decision with the Council of Ministers applies!	https://crookedtimber.org/2004/10/11/and-co-decision-with-the-council-of-ministers-applies/	2	1254	
2329	2004-10-10	Push-polling and essay competitions	https://crookedtimber.org/2004/10/10/push-polling-and-essay-competitions/	2	1956	
2328	2004-10-10	The Hero as Werwolf	https://crookedtimber.org/2004/10/10/the-hero-as-werwolf/	2	2178	
2326	2004-10-10	Kerry in the Debates	https://crookedtimber.org/2004/10/10/kerry-in-the-debates/	2	1123	
2323	2004-10-10	Jacques Derrida has died	https://crookedtimber.org/2004/10/10/jacques-derrida-has-died/	2	274	
2319	2004-10-08	Turkey and Immigration	https://crookedtimber.org/2004/10/08/turkey-and-immigration/	2	2805	
2276	2004-09-30	Republicans against torture	https://crookedtimber.org/2004/09/30/republicans-against-torture/	2	381	
2262	2004-09-28	Strange Aeons	https://crookedtimber.org/2004/09/28/strange-aeons/	2	1523	
2249	2004-09-24	Ancestor Worship	https://crookedtimber.org/2004/09/24/ancestor-worship/	2	1289	
2248	2004-09-24	Quote of the Day	https://crookedtimber.org/2004/09/24/quote-of-the-day/	2	201	
2237	2004-09-23	Abu Ghraib	https://crookedtimber.org/2004/09/23/abu-ghraib/	2	10491	by/2004--ct-abu-ghraib.md
2232	2004-09-22	Making nonsense of Marx	https://crookedtimber.org/2004/09/22/making-nonsense-of-marx/	2	3703	by/2004--ct-making-nonsense-of-marx.md
2226	2004-09-22	Correcting the media	https://crookedtimber.org/2004/09/22/correcting-the-media/	2	1595	
2222	2004-09-21	Party oligopoly	https://crookedtimber.org/2004/09/21/party-oligopoly/	2	2265	
2209	2004-09-18	Spinning the blogosphere	https://crookedtimber.org/2004/09/18/spinning-the-blogosphere/	2	1811	
2204	2004-09-17	Acquis fiction	https://crookedtimber.org/2004/09/17/acquis-fiction/	2	2205	
2192	2004-09-15	Fragments	https://crookedtimber.org/2004/09/15/fragments/	2	760	
2191	2004-09-15	Democracy promotion as Realpolitik	https://crookedtimber.org/2004/09/15/democracy-promotion-as-realpolitik/	2	1386	
2112	2004-09-14	Dotcommunism	https://crookedtimber.org/2004/09/14/dotcommunism/	2	1413	
2176	2004-09-13	Warbloggers and Fallujah	https://crookedtimber.org/2004/09/13/warbloggers-and-fallujah/	2	727	
2170	2004-09-12	Jonathan Strange and Mr. Norrell: A Novel	https://crookedtimber.org/2004/09/12/jonathan-strange-and-mr-norrell-a-novel/	2	8062	by/2004--ct-jonathan-strange-and-mr-norrell-a-novel.md
2162	2004-09-10	Stealing the election	https://crookedtimber.org/2004/09/10/stealing-the-election/	2	1795	
