year	month	date	title	url	wayback_index_snapshot	fetched	archived_byline	file
2008	03		Fabulous Eulogy for Gary Gygax	http://radar.oreilly.com/archives/2008/03/eulogy-for-gary-gygax.html		yes	tim	by/2008--radar-legacy-fabulous-eulogy-for-gary-gygax.md
2008	03		Laptop penetration in Brazil, rising developer count in China	http://radar.oreilly.com/archives/2008/03/laptop-penetration-in-brazil-r.html		yes	tim	by/2008--radar-legacy-laptop-penetration-in-brazil-rising-developer-count-in-china.md
2008	03		MySQL User Conference Registration Up 32%	http://radar.oreilly.com/archives/2008/03/mysql-user-conference-registration.html		yes	tim	by/2008--radar-legacy-mysql-user-conference-registration-up-32.md
2008	03		Neuroscience and Epistemology at ETech	http://radar.oreilly.com/archives/2008/03/neuroscience-and-epistemology.html		yes	tim	by/2008--radar-legacy-neuroscience-and-epistemology-at-etech.md
2008	03		Nice Visualization of Candidates' Speeches	http://radar.oreilly.com/archives/2008/03/nice-visualization-of-candidat.html		yes	tim	by/2008--radar-legacy-nice-visualization-of-candidates-speeches.md
2008	03		Perl mailing lists added to Markmail archive	http://radar.oreilly.com/archives/2008/03/perl-mailing-lists-added-to-ma.html		yes	tim	by/2008--radar-legacy-perl-mailing-lists-added-to-markmail-archive.md
2008	03		Shelly Farnham on What Makes Facebook Apps Work	http://radar.oreilly.com/archives/2008/03/shelly-farnham-on-what-makes-f.html		yes	tim	by/2008--radar-legacy-shelly-farnham-on-what-makes-facebook-apps-work.md
2008	03		Wattzon.org - How much energy we consume and what to do about it	http://radar.oreilly.com/archives/2008/03/wattzonorg-how-much-energy-we-use.html		yes	tim	by/2008--radar-legacy-wattzon-org-how-much-energy-we-consume-and-what-to-do-about-it.md
2008	03		Why I Love Hackers	http://radar.oreilly.com/archives/2008/03/why-i-love-hackers.html		yes	tim	by/2008--radar-legacy-why-i-love-hackers.md
2008	04		Getting the iPhone Open Source Tool Chain Up and Running	http://radar.oreilly.com/archives/2008/04/getting-the-iphone-open-source.html		yes	tim	by/2008--radar-legacy-getting-the-iphone-open-source-tool-chain-up-and-running.md
2008	04		Is Google App Engine a Lock-in Play?	http://radar.oreilly.com/archives/2008/04/is-google-app-engine-a-lockin.html		yes	tim	by/2008--radar-legacy-is-google-app-engine-a-lock-in-play.md
2008	04		Publishers Beware:  Amazon has you in their sights	http://radar.oreilly.com/archives/2008/04/publishers-beware-amazon-has-you-in-their-sights.html		yes	tim	by/2008--radar-legacy-publishers-beware-amazon-has-you-in-their-sights.md
2008	04		Worldwide Social Network Market Share	http://radar.oreilly.com/archives/2008/04/worldwide-social-network-market-share.html		yes	tim	by/2008--radar-legacy-worldwide-social-network-market-share.md
2008	05		"Profile of Hay House: ""An Attitude is Not a Business Plan"""	http://radar.oreilly.com/2008/05/profile-of-hay-house-an-attitude-is-not-a-business-plan.html		other-author	andrew	
2008	07		House trying to ban twitter and qik?	http://radar.oreilly.com/2008/07/house-trying-to-ban-twitter-an.html		yes	tim	by/2008--radar-legacy-house-trying-to-ban-twitter-and-qik.md
2008	07		iPhone rants and raves	http://radar.oreilly.com/2008/07/iphone-rants-and-raves.html		yes	tim	by/2008--radar-legacy-iphone-rants-and-raves.md
2008	07		Open Source and Cloud Computing	http://radar.oreilly.com/2008/07/open-source-and-cloud-computing.html		yes	tim	by/2008--radar-legacy-open-source-and-cloud-computing.md
2008	07		Segway CTO Leaves for Apple as Product Design VP	http://radar.oreilly.com/2008/07/segway-cto-leaves-for-apple-as.html		yes	tim	by/2008--radar-legacy-segway-cto-leaves-for-apple-as-product-design-vp.md
2008	07		Should Personal Genomics Be Regulated?	http://radar.oreilly.com/2008/07/should-personal-genomics-be-regulated.html		yes	tim	by/2008--radar-legacy-should-personal-genomics-be-regulated.md
2008	07		Suggestions for Web 2.0 Summit Charity Auction?	http://radar.oreilly.com/2008/07/suggestions-for-web-20-summit.html		yes	tim	by/2008--radar-legacy-suggestions-for-web-2-0-summit-charity-auction.md
2008	07		What good is collective intelligence if it doesn't make us smarter?	http://radar.oreilly.com/2008/07/what-good-is-collective-intelligence.html		yes	tim	by/2008--radar-legacy-what-good-is-collective-intelligence-if-it-doesn-t-make-us-smarter.md
2008	08		A Graphic Designer Puts Print on Demand Through Its Paces	http://radar.oreilly.com/2008/08/a-graphic-designer-puts-print.html		yes	tim	by/2008--radar-legacy-a-graphic-designer-puts-print-on-demand-through-its-paces.md
2008	08		Al Gore Joins Web 2.0 Summit Lineup	http://radar.oreilly.com/2008/08/al-gore-joins-web-20-summit.html		yes	tim	by/2008--radar-legacy-al-gore-joins-web-2-0-summit-lineup.md
2008	08		Is Linking to Yourself the Future of the Web?	http://radar.oreilly.com/2008/08/is-linking-to-yourself-the-future-of-the-web.html		yes	tim	by/2008--radar-legacy-is-linking-to-yourself-the-future-of-the-web.md
2008	08		Lessons on Blogging from Jon Stewart	http://radar.oreilly.com/2008/08/lessons-on-blogging-from-jon-stewart.html		yes	tim	by/2008--radar-legacy-lessons-on-blogging-from-jon-stewart.md
2008	08		Social Networking for Books: One Ring, or Loosely Joined?	http://radar.oreilly.com/2008/08/social-networking-for-books.html		yes	tim	by/2008--radar-legacy-social-networking-for-books-one-ring-or-loosely-joined.md
2008	08		Why We're Failing in Math and Science	http://radar.oreilly.com/2008/08/why-were-failing-in-math-and-science.html		yes	tim	by/2008--radar-legacy-why-we-re-failing-in-math-and-science.md
2008	09		Is Google Spreading Itself Too Thin?	http://radar.oreilly.com/2008/09/is-google-spreading-itself-too.html		yes	tim	by/2008--radar-legacy-is-google-spreading-itself-too-thin.md
2008	09		Maintaining a Web Community is as Hard as Building One	http://radar.oreilly.com/2008/09/maintaining-a-web-community-is.html		other-author	mslocum	
2008	09		Microsoft Missing the Boat on Mobile?	http://radar.oreilly.com/2008/09/microsoft-missing-the-boat-on.html		yes	tim	by/2008--radar-legacy-microsoft-missing-the-boat-on-mobile.md
2008	09		Twitter Aphorisms, Epigrams and Repartee	http://radar.oreilly.com/2008/09/twitter-epigrams-and-repartee.html		yes	tim	by/2008--radar-legacy-twitter-epigrams-and-repartee.md
2008	09		keynote last week at Web 2.0 Expo New York	http://radar.oreilly.com/2008/09/web-meets-world.html		yes	tim	by/2008--radar-legacy-web-meets-world.md
2008	09		Why Dell.com (was) More Enterprise 2.0 Than Dell IdeaStorm	http://radar.oreilly.com/2008/09/why-dell-dot-com-is-more-enterprise.html		yes	tim	by/2008--radar-legacy-why-dell-com-was-more-enterprise-2-0-than-dell-ideastorm.md
2008	10		Network Effects in Data	http://radar.oreilly.com/2008/10/network-effects-in-data.html		yes	tim	by/2008--radar-legacy-network-effects-in-data.md
2008	10		the Radar interview with Blue State co-founder and CTO Jascha Franklin-Hodge	http://radar.oreilly.com/2008/10/technology-politics-and-democracy.html		other-author	josh	
2008	10		I do believe we face great challenges	http://radar.oreilly.com/2008/10/thoughts-on-financial-crisis.html		yes	tim	by/2008--radar-legacy-thoughts-on-the-financial-crisis.md
2008	10		cloud computing is likely to end up a low-margin business	http://radar.oreilly.com/2008/10/web-20-and-cloud-computing.html		yes	tim	by/2008--radar-legacy-web-2-0-and-cloud-computing.md
2008	10		arguing out the merits of the candidates	http://radar.oreilly.com/2008/10/why-i-support-barack-obama.html		yes	tim	by/2008--radar-legacy-why-i-support-barack-obama.md
2008	11		A Critical Choice Regarding Innovation	http://radar.oreilly.com/2008/11/a-critical-choice-regarding-innovation.html		yes	tim	by/2008--radar-legacy-a-critical-choice-regarding-innovation.md
2008	11		Put change.gov Under Revision Control!	http://radar.oreilly.com/2008/11/change-gov-revision-control.html		yes	tim	by/2008--radar-legacy-put-change-gov-under-revision-control.md
2008	11		Daddy, Where's Your Phone?	http://radar.oreilly.com/2008/11/daddy-wheres-your-phone.html		yes	tim	by/2008--radar-legacy-daddy-where-s-your-phone.md
2008	11		"It's Not Over: We are ""the change we need."""	http://radar.oreilly.com/2008/11/its-not-over-getting-involved-politics.html		yes	tim	by/2008--radar-legacy-it-s-not-over-we-are-the-change-we-need.md
2008	11		My mind is buzzing right now...	http://radar.oreilly.com/2008/11/my-mind-is-buzzing-right-now.html		yes	tim	by/2008--radar-legacy-my-mind-is-buzzing-right-now.md
2008	11		Is a Political Endorsement Appropriate for a Technical Site?	http://radar.oreilly.com/2008/11/political-endorsement-appropriate-tech-sites.html		yes	tim	by/2008--radar-legacy-is-a-political-endorsement-appropriate-for-a-technical-site.md
2008	11		Voice in Google Mobile App: A Tipping Point for the Web?	http://radar.oreilly.com/2008/11/voice-in-google-mobile-app-tipping-point.html		yes	tim	by/2008--radar-legacy-voice-in-google-mobile-app-a-tipping-point-for-the-web.md
2008	11		What Would Depression 2009 Look Like?	http://radar.oreilly.com/2008/11/what-would-depression-2009-loo.html		yes	tim	by/2008--radar-legacy-what-would-depression-2009-look-like.md
2008	11		Why I Love Twitter	http://radar.oreilly.com/2008/11/why-i-like-twitter.html		yes	tim	by/2008--radar-legacy-why-i-love-twitter.md
2008	12		Getting OpenID Into the Browser	http://radar.oreilly.com/2008/12/getting-openid-into-the-browse.html		other-author	davidr	
2008	12		Google, WalMart, and MyBarackObama.com: The Power of the Real Time Enterprise	http://radar.oreilly.com/2008/12/google-walmart-mybarackobama.html		yes	tim	by/2008--radar-legacy-google-walmart-and-mybarackobama-com-the-power-of-the-real-time-enterp.md
2008	12		Hard Work and Practice in Programming	http://radar.oreilly.com/2008/12/hard-work-and-practice-in-programming.html		yes	tim	by/2008--radar-legacy-hard-work-and-practice-in-programming.md
2008	12		O'Reilly AlphaTech Ventures Invests in Amee	http://radar.oreilly.com/2008/12/oreilly-alphatech-ventures-inv.html		yes	tim	by/2008--radar-legacy-o-reilly-alphatech-ventures-invests-in-amee.md
2008	12		O'Reilly Media on Twitter	http://radar.oreilly.com/2008/12/oreilly-media-on-twitter.html		yes	tim	by/2008--radar-legacy-o-reilly-media-on-twitter.md
2008	12		Register's Googlewashing Story Overblown	http://radar.oreilly.com/2008/12/register-googlewashing-story-overblown.html		yes	tim	by/2008--radar-legacy-register-s-googlewashing-story-overblown.md
2008	12		Waking Up from the 'Nightmare on Tech Street'	http://radar.oreilly.com/2008/12/waking-up-from-nightmare-on-tech-street.html		yes	tim	by/2008--radar-legacy-waking-up-from-the-nightmare-on-tech-street.md
2008	12		"Thinking About Wendell Berry's ""In Distrust of Movements"""	http://radar.oreilly.com/2008/12/wendell-berry-distrust-movements.html		yes	tim	by/2008--radar-legacy-thinking-about-wendell-berry-s-in-distrust-of-movements.md
2009	01		change.gov Becomes whitehouse.gov	http://radar.oreilly.com/2009/01/change-gov-becomes-whitehouse-gov.html		yes	tim	by/2009--radar-legacy-change-gov-becomes-whitehouse-gov.md
2009	01		Competition in the eBook Market	http://radar.oreilly.com/2009/01/competition-in-the-ebook-marke.html		yes	tim	by/2009--radar-legacy-competition-in-the-ebook-market.md
2009	01		Free The Facts: Critical Issue, Killer Presentation	http://radar.oreilly.com/2009/01/free-the-facts-open-access.html		yes	tim	by/2009--radar-legacy-free-the-facts-critical-issue-killer-presentation.md
2009	01		Inauguration Moments and Links	http://radar.oreilly.com/2009/01/inauguration-moments-and-links.html		yes	tim	by/2009--radar-legacy-inauguration-moments-and-links.md
2009	01		New York Times Settles Linking Suit	http://radar.oreilly.com/2009/01/new-york-times-settles-linking.html		other-author	peterb	
2009	01		Pascal's Wager and Climate Change	http://radar.oreilly.com/2009/01/pascals-wager-and-climate-change.html		yes	tim	by/2009--radar-legacy-pascal-s-wager-and-climate-change.md
2009	01		Privatizing Success, Socializing Failure: FAIL	http://radar.oreilly.com/2009/01/privatizing-success-socializing-failure.html		yes	tim	by/2009--radar-legacy-privatizing-success-socializing-failure-fail.md
2009	01		Quote of the Day from Twitter: 25 January 2009	http://radar.oreilly.com/2009/01/quote-of-the-day-from-twitter-25-january-2009.html		yes	tim	by/2009--radar-legacy-quote-of-the-day-from-twitter-25-january-2009.md
2009	01		economy has many elements of a ponzi scheme	http://radar.oreilly.com/2009/01/the-biggest-ponzi-scheme-of-all.html		yes	tim	by/2009--radar-legacy-the-biggest-ponzi-scheme-of-them-all.md
2009	01		Twitter Quote of the Day: 26 January 2009	http://radar.oreilly.com/2009/01/twitter-quote-of-the-day-26-january-2009.html		yes	tim	by/2009--radar-legacy-twitter-quote-of-the-day-26-january-2009.md
2009	01		Twitter Quote of the Day: 28 January 2009	http://radar.oreilly.com/2009/01/twitter-quote-of-the-day-28-jan-2009.html		yes	tim	by/2009--radar-legacy-twitter-quote-of-the-day-28-january-2009.md
2009	01		Twitter Quote of the Day: 29 Jan 2009	http://radar.oreilly.com/2009/01/twitter-quote-of-the-day-29-jan-2009.html		yes	tim	by/2009--radar-legacy-twitter-quote-of-the-day-29-jan-2009.md
2009	01		Work on Stuff that Matters: First Principles	http://radar.oreilly.com/2009/01/work-on-stuff-that-matters-fir.html		duplicate	tim	
2009	02		Change Happens	http://radar.oreilly.com/2009/02/change-happens.html		yes	tim	by/2009--radar-legacy-change-happens.md
2009	02		State of the Computer Book Market 2008, part 4 -- The Languages	http://radar.oreilly.com/2009/02/state-of-the-computer-book-mar-22.html		other-author	mikeh	
2009	02		Stuff That Matters: Non-profit to For-profit	http://radar.oreilly.com/2009/02/stuff-that-matters-nonprofit-to-for-profit.html		yes	tim	by/2009--radar-legacy-stuff-that-matters-non-profit-to-for-profit.md
2009	03		It's Always Ada Lovelace Day at O'Reilly	http://radar.oreilly.com/2009/03/ada-lovelace-day-at-oreilly.html		yes	tim	by/2009--radar-legacy-it-s-always-ada-lovelace-day-at-o-reilly.md
2009	03		Bulk Data Downloads: A Breakthrough in Government Transparency	http://radar.oreilly.com/2009/03/bulk-data-downloads-government-transparency-breakthrough.html		yes	tim	by/2009--radar-legacy-bulk-data-downloads-a-breakthrough-in-government-transparency.md
2009	03		"Clay Shirky's ""Newspapers and Thinking the Unthinkable"""	http://radar.oreilly.com/2009/03/clay-shirkys-newspapers-and-thinking-the-unthinkable.html		yes	tim	by/2009--radar-legacy-clay-shirky-s-newspapers-and-thinking-the-unthinkable.md
2009	03		What Publishers Need to Learn from Software Developers	http://radar.oreilly.com/2009/03/publishers-need-to-learn-from.html		yes	tim	by/2009--radar-legacy-what-publishers-need-to-learn-from-software-developers.md
2009	03		The Paradox of Transparency	http://radar.oreilly.com/2009/03/the-paradox-of-transparency.html		yes	tim	by/2009--radar-legacy-the-paradox-of-transparency.md
2009	03		The Social Nervous System Has More Than One Sense	http://radar.oreilly.com/2009/03/the-social-nervous-system-has-more-than-one-sense.html		yes	tim	by/2009--radar-legacy-the-social-nervous-system-has-more-than-one-sense.md
2009	03		Vivek Kundra	http://radar.oreilly.com/2009/03/vivek-kundra-federal-cio-in-hi.html		other-author	timothy	
2009	04		Why Aneesh Chopra is a Great Choice for Federal CTO	http://radar.oreilly.com/2009/04/aneesh-chopra-great-federal-cto.html		yes	tim	by/2009--radar-legacy-why-aneesh-chopra-is-a-great-choice-for-federal-cto.md
2009	04		The Change We Need: DIY on a Civic Scale	http://radar.oreilly.com/2009/04/change-we-need-diy-civic-scale.html		yes	tim	by/2009--radar-legacy-the-change-we-need-diy-on-a-civic-scale.md
2009	04		Legally Speaking:  The Dead Souls of the Google Booksearch Settlement	http://radar.oreilly.com/2009/04/legally-speaking-the-dead-soul.html		other-author	pamelas	
2009	04		Reinventing the Book in the Age of the Web	http://radar.oreilly.com/2009/04/reinventing-the-book-age-of-web.html		yes	tim	by/2009--radar-legacy-reinventing-the-book-in-the-age-of-the-web.md
2009	04		Wordle visualization of my Tweetstream	http://radar.oreilly.com/2009/04/wordle-visualization-timoreilly-tweetstream.html		yes	tim	by/2009--radar-legacy-wordle-visualization-of-my-tweetstream.md
2009	05		Clothing as Conversation (Twitter Tees on Threadless)	http://radar.oreilly.com/2009/05/clothing-as-conversation-twitter-tees-on-threadless.html		yes	tim	by/2009--radar-legacy-clothing-as-conversation-twitter-tees-on-threadless.md
2009	05		Goodreads vs Twitter: The Benefits of Asymmetric Follow	http://radar.oreilly.com/2009/05/goodreads-vs-twitter-asymmetric-follow.html		yes	tim	by/2009--radar-legacy-goodreads-vs-twitter-the-benefits-of-asymmetric-follow.md
2009	05		in writing up this announcement	http://radar.oreilly.com/2009/05/google-announces-support-for-m.html		other-author	timothy	
2009	05		Google Bets Big on HTML 5: News from Google I/O	http://radar.oreilly.com/2009/05/google-bets-big-on-html-5.html		yes	tim	by/2009--radar-legacy-google-bets-big-on-html-5-news-from-google-i-o.md
2009	05		Google I/O in Pictures: Google Culture at Work	http://radar.oreilly.com/2009/05/google-io-in-pictures.html		yes	tim	by/2009--radar-legacy-google-i-o-in-pictures-google-culture-at-work.md
2009	05		Google's Rich Snippets and the Semantic Web	http://radar.oreilly.com/2009/05/google-rich-snippets-semantic-web.html		yes	tim	by/2009--radar-legacy-google-s-rich-snippets-and-the-semantic-web.md
2009	05		Google Wave: the Early Days	http://radar.oreilly.com/2009/05/google-wave-the-early-days.html		yes	tim	by/2009--radar-legacy-google-wave-the-early-days.md
2009	05		Google Wave: What Might Email Look Like If It Were Invented Today?	http://radar.oreilly.com/2009/05/google-wave-what-might-email-l.html		yes	tim	by/2009--radar-legacy-google-wave-what-might-email-look-like-if-it-were-invented-today.md
2009	05		Google Web Elements and Google's Iceberg Strategy (Google I/O)	http://radar.oreilly.com/2009/05/google-web-elements-and-google.html		yes	tim	by/2009--radar-legacy-google-web-elements-and-google-s-iceberg-strategy-google-i-o.md
2009	05		Overheard: @andrewsavikas on DRM	http://radar.oreilly.com/2009/05/overheard-andrewsavikas-drm.html		yes	tim	by/2009--radar-legacy-overheard-andrewsavikas-on-drm.md
2009	05		Overheard: @edjez on innovation in mobile	http://radar.oreilly.com/2009/05/overheard-edjez-on-innovation-in-mobile.html		yes	tim	by/2009--radar-legacy-overheard-edjez-on-innovation-in-mobile.md
2009	05		Twitter Scorecard for Publishers	http://radar.oreilly.com/2009/05/twitter-scorecard-for-publishe.html		other-author	mikeh	
2009	05		Welcoming Eric Ries to the Radar Team	http://radar.oreilly.com/2009/05/welcoming-eric-ries-to-the-rad.html		yes	tim	by/2009--radar-legacy-welcoming-eric-ries-to-the-radar-team.md
2009	05		Who Will Cut The Gordian Knot of Healthcare Billing?	http://radar.oreilly.com/2009/05/who-will-cut-the-gordian-knot.html		yes	tim	by/2009--radar-legacy-who-will-cut-the-gordian-knot-of-healthcare-billing.md
2009	06		Spike Night	http://radar.oreilly.com/2009/06/announcing-spike-night-at-velo.html		other-author	scottr	
2009	06		Ignite	http://radar.oreilly.com/2009/06/ignite-comes-to-san-jose-june.html		other-author	jesse	
2009	06		Twitter is Not a Conversational Platform	http://radar.oreilly.com/2009/06/twitter-is-not-a-conversationa.html		other-author	markd	
2009	07		Four Short Links	http://radar.oreilly.com/2009/07/four-short-links-23-july-2009.html		other-author	nat	
2009	09		Microsoft Press Enters Strategic Alliance with O'Reilly	http://radar.oreilly.com/2009/09/microsoft-press-oreilly.html		yes	tim	by/2009--radar-legacy-microsoft-press-enters-strategic-alliance-with-o-reilly.md
2009	10		My Conversation with Austan Goolsbee at Web 2.0 Summit	http://radar.oreilly.com/2009/10/austan-goolsbee-web20-summit.html		yes	tim	by/2009--radar-legacy-my-conversation-with-austan-goolsbee-at-web-2-0-summit.md
2009	10		Blog Action Day 2009: Climate Change	http://radar.oreilly.com/2009/10/blog-action-day-2009-climate-change.html		yes	tim	by/2009--radar-legacy-blog-action-day-2009-climate-change.md
2009	10		Four short links: 29 October 2009	http://radar.oreilly.com/2009/10/four-short-links-29-october-20.html		other-author	nat	
2009	10		free turn-by-turn directions for Android phones	http://radar.oreilly.com/2009/10/google-shrinks-another-market.html		other-author	brady	
2009	10		"""He not busy being born is busy dying"""	http://radar.oreilly.com/2009/10/he-not-busy-being-born-is-busy.html		yes	tim	by/2009--radar-legacy-he-not-busy-being-born-is-busy-dying.md
2009	10		Safari Books Online 6.0: A Cloud Library as an alternate model for ebooks	http://radar.oreilly.com/2009/10/safari-books-online-60-a-cloud.html		yes	tim	by/2009--radar-legacy-safari-books-online-6-0-a-cloud-library-as-an-alternate-model-for-eboo.md
2009	10		Web 2.0 Summit Starts Today	http://radar.oreilly.com/2009/10/web-20-summit-starts-today.html		yes	tim	by/2009--radar-legacy-web-2-0-summit-starts-today.md
2009	10		Thoughts on the Whitehouse.gov switch to Drupal	http://radar.oreilly.com/2009/10/whitehouse-switch-drupal-opensource.html		yes	tim	by/2009--radar-legacy-thoughts-on-the-whitehouse-gov-switch-to-drupal.md
2009	11		the war for the web	http://radar.oreilly.com/2009/11/the-war-for-the-web.html		yes	tim	by/2009--radar-legacy-the-war-for-the-web.md
2009	12		Why Using ShopSavvy Might Not Be So Savvy	http://radar.oreilly.com/2009/12/why-using-shopsavvy-might-not.html		yes	tim	by/2009--radar-legacy-why-using-shopsavvy-might-not-be-so-savvy.md
2010	01		Haiti: OSM and Sat Imagery for Free iPhone App	http://radar.oreilly.com/2010/01/haiti-osm-and-sat-imagery-for.html		other-author	brady	
2010	01		Novell vs. Microsoft	http://radar.oreilly.com/2010/01/the-google-android-rollout-win.html		other-author	msigal	
2010	02		The Most Efficient iPhone Developers	http://radar.oreilly.com/2010/02/efficient-iphone-developers.html		other-author	ben	
2010	02		Global Ignite Week: Starts Monday with 65 Cities, 6 Continents, 500 Speakers over 5 Days	http://radar.oreilly.com/2010/02/global-ignite-week-starts-mond.html		other-author	brady	
2010	02		Google Buzz: Is it Project, Product or Platform?	http://radar.oreilly.com/2010/02/google-buzz-is-it-project-prod.html		other-author	msigal	
2010	02		International Amateur Scanning League	http://radar.oreilly.com/2010/02/international-amateur-scanning.html		other-author	carlm	
2010	02		One hundred eighty degrees of freedom: signs of how open platforms are spreading	http://radar.oreilly.com/2010/02/one-hundred-eighty-degrees-of.html		other-author	andyo	
2010	02		Web community is messy in all the right ways	http://radar.oreilly.com/2010/02/web-community-is-messy-in-all.html		other-author	mslocum	
2010	04		State of the Internet Operating System Part Two: Handicapping the Internet Platform Wars	http://radar.oreilly.com/2010/04/handicapping-internet-platform-wars.html		yes	tim	by/2010--radar-legacy-state-of-the-internet-operating-system-part-two-handicapping-the-inter.md
2010	04		The iPad and computing's middle ground	http://radar.oreilly.com/2010/04/the-ipad-and-computings-middle.html		other-author	marc	
2010	05		My Contrarian Stance on Facebook and Privacy	http://radar.oreilly.com/2010/05/my-contrarian-stance-on-facebook-privacy.html		yes	tim	by/2010--radar-legacy-my-contrarian-stance-on-facebook-and-privacy.md
2010	05		Putting Online Privacy in Perspective	http://radar.oreilly.com/2010/05/putting-online-privacy-in-perspective.html		yes	tim	by/2010--radar-legacy-putting-online-privacy-in-perspective.md
2010	06		Here come the healthcare apps	http://radar.oreilly.com/2010/06/here-come-healthcare-apps.html		other-author	alexh	
2010	09		Four short links: 29 September 2010	http://radar.oreilly.com/2010/09/four-short-links-29-september-1.html		other-author	nat	
2010	09		iPod program helps school test scores	http://radar.oreilly.com/2010/09/ipod-pilot-program-boosts-thir.html		other-author	jasong	
2010	09		FCC.gov poised for an overdue overhaul	http://radar.oreilly.com/2010/09/rebooting-fccgov-with-open-gov.html		other-author	alexh	
2010	11		Developer Week in Review	http://radar.oreilly.com/2010/11/developer-week-in-review-5.html		other-author	jamest	
2010	11		"Ebooks and the threat from ""internal constituencies"""	http://radar.oreilly.com/2010/11/ebooks-and-the-threat-from-int.html		other-author	rogerm	
2010	11		Open question: Do you trust market research surveys?	http://radar.oreilly.com/2010/11/open-question-do-you-trust-mar.html		other-author	katm	
2010	11		Open question: How much location information are you willing to share?	http://radar.oreilly.com/2010/11/open-question-how-much-locatio.html		other-author	mslocum	
2010	11		Healthcare communication gets an upgrade	http://radar.oreilly.com/2010/11/rebranding-the-health-internet.html		other-author	bahier	
2010	11		TOC 2011 preliminary program announced	http://radar.oreilly.com/2010/11/toc-2011-preliminary-program-a.html		other-author	katm	
2010	11		Update on WEAVE government data visualization software	http://radar.oreilly.com/2010/11/update-on-weave-government-dat.html		other-author	andyo	
2010	12		7 areas beyond gaming where Kinect could play a role	http://radar.oreilly.com/2010/12/dancing-with-kinects-future-in.html		other-author	alexh	
2010	12		Strata Gems: Who needs disks anyway?	http://radar.oreilly.com/2010/12/strata-gems-rethinkdb-ssds.html		other-author	edd	
2010	12		The future of publishing is writable	http://radar.oreilly.com/2010/12/the-future-of-publishing-is-wr-1.html		other-author	terryj	
2011	01		3 types of IT leaders: maverick, innovator, guarantor	http://radar.oreilly.com/2011/01/3-types-of-it-leaders.html		other-author	reichental	
2011	01		Can open source reinvent the music business?	http://radar.oreilly.com/2011/01/open-source-music-business.html		other-author	jonob	
2011	02		Democratic technology and unintended consequences	http://radar.oreilly.com/2011/02/egypt-technology.html		other-author	josh	
2011	03		Four short links: 18 March 2011	http://radar.oreilly.com/2011/03/four-short-links-18-march-2011.html		other-author	nat	
2011	03		HarperCollins' digital lending cap sparks lively discussion	http://radar.oreilly.com/2011/03/harpercollins-digital-cap.html		other-author	jennw	
2011	03		Knowledge management in the age of social media	http://radar.oreilly.com/2011/03/knowledge-management-social-media.html		other-author	reichental	
2011	03		The return of the Personal Area Network	http://radar.oreilly.com/2011/03/personal-area-network.html		other-author	aallan	
2011	03		Social media design should start with human behavior	http://radar.oreilly.com/2011/03/social-media-human-behavior.html		other-author	jennw	
2011	04		Got an iPhone or 3G iPad? Apple is recording your moves	http://radar.oreilly.com/2011/04/apple-location-tracking.html		other-author	aallan	
2011	04		Why the cloud may finally end the reign of the work computer	http://radar.oreilly.com/2011/04/enterprise-personal-computer-byoc.html		other-author	reichental	
2011	04		Developing countries and Open Compute	http://radar.oreilly.com/2011/04/facebook-open-compute-developing-countries.html		other-author	jennw	
2011	04		Open Media Boston forum examines revolution and Internet use in Middle East	http://radar.oreilly.com/2011/04/open-media-boston-forum-examin.html		other-author	andyo	
2011	04		Utility attracts customers but fun creates evangelists	http://radar.oreilly.com/2011/04/utility-attracts-customers-but.html		not-fetched		
2011	05		Process kills developer passion	http://radar.oreilly.com/2011/05/process-kills-developer-passion.html		other-author	jamest	
2011	05		Search Notes: Trying to understand Facebook's whisper campaign	http://radar.oreilly.com/2011/05/search-notes-facebook-google-pr-chromebook.html		other-author	vanessa	
2011	06		Challenges aired at Health Data Initiative Forum	http://radar.oreilly.com/2011/06/challenges-aired-at-health-dat.html		other-author	andyo	
2011	06		Developer Week in Review: The other shoe drops on iOS developers	http://radar.oreilly.com/2011/06/devwir-ios-lawsuits-openoffice-apache-java.html		other-author	jamest	
2011	06		Tinkering with technology education	http://radar.oreilly.com/2011/06/education-maker-technology.html		other-author	marieb	
2011	06		The secrets of Node's success	http://radar.oreilly.com/2011/06/node-javascript-success.html		other-author	troyt	
2011	06		Publishing News: Blogging and the law	http://radar.oreilly.com/2011/06/pubwir-blogs-lawsuits-magazine-apps.html		other-author	jennw	
2011	06		Why a JavaScript hater thinks everyone needs to learn JavaScript in the next year	http://radar.oreilly.com/2011/06/time-to-learn-javascript.html		other-author	mikel	
2011	07		Seven reasons you should use Java again	http://radar.oreilly.com/2011/07/7-reasons-to-use-java.html		other-author	edd	
2011	07		"ePayments Week: Is ""0000"" your passcode?"	http://radar.oreilly.com/2011/07/epayments-passcodes-inapp-mcommerce-isis.html		other-author	daves	
2011	07		Four short links: 26 July 2011	http://radar.oreilly.com/2011/07/four-short-links-26-july-2011.html		other-author	nat	
2011	07		A rough guide to JVM languages	http://radar.oreilly.com/2011/07/jvm-languages.html		other-author	edd	
2011	07		Open source alchemy: Health care and Alembic at OSCON	http://radar.oreilly.com/2011/07/open-source-health-care-aurion.html		other-author	bahier	
2011	07		Sexual Harassment at Technical Conferences: A Big No-No	http://radar.oreilly.com/2011/07/sexual-harassment-at-technical.html		yes	tim	by/2011--radar-legacy-sexual-harassment-at-technical-conferences-a-big-no-no.md
